Geneid	dmso_infect_1	dmso_infect_2	dmso_infect_3	dmso_mock_1	dmso_mock_2	dmso_mock_3	jq1_infect_1	jq1_infect_2	jq1_infect_3	jq1_mock_1	jq1_mock_2	jq1_mock_3	naive_mock_1	naive_mock_2	naive_mock_3
ENSG00000228940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286668	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000233118	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000171793	1539	1470	1075	1467	1657	2500	654	1396	1166	1129	1198	1150	1693	1316	1332
ENSG00000281207	23	26	12	29	21	33	18	57	43	45	48	42	35	21	19
ENSG00000171790	13	22	9	9	21	17	1	3	1	1	4	2	24	23	13
ENSG00000010803	623	664	446	657	744	1024	80	144	115	89	89	119	797	622	579
ENSG00000215893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287400	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235358	1	0	0	2	3	7	0	0	1	0	0	2	0	0	0
ENSG00000213987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286640	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
ENSG00000204060	11	18	13	17	34	22	10	22	11	16	12	8	24	26	11
ENSG00000229901	1	0	0	3	3	0	0	0	0	0	0	0	1	1	2
ENSG00000252563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127129	11	7	6	31	33	30	0	5	1	2	1	2	26	17	11
ENSG00000127124	227	195	169	161	179	303	127	241	233	177	174	208	196	143	159
ENSG00000230881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287587	0	0	0	1	1	0	0	2	0	1	0	0	0	1	0
ENSG00000227538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044012	1	0	2	4	0	1	0	0	1	1	0	1	1	1	2
ENSG00000197273	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000198815	1366	1583	1285	1248	1197	2534	753	1273	1352	1103	992	1358	1445	810	1238
ENSG00000227527	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000177181	64	90	59	127	173	280	103	209	205	205	200	196	153	112	102
ENSG00000235002	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000066185	10	12	8	23	34	32	13	15	16	17	15	14	30	27	14
ENSG00000127125	864	995	648	1320	1765	2427	588	1123	978	1030	1093	1004	1651	1132	1157
ENSG00000186409	37	57	31	55	78	122	33	69	71	44	37	54	73	58	46
ENSG00000230116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236876	20	34	9	33	31	18	8	25	34	15	15	5	49	31	3
ENSG00000200254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171960	717	720	549	939	1191	1555	260	500	435	458	447	398	1087	941	768
ENSG00000285728	2	5	3	4	6	9	4	4	0	4	6	8	6	4	7
ENSG00000234917	2	2	0	0	1	1	0	2	1	1	0	0	1	2	1
ENSG00000065978	18542	20261	14007	27355	33584	41700	15322	30766	26400	26677	26030	23143	30906	24500	20766
ENSG00000164007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117385	593	651	457	899	1183	1359	1058	2448	1962	1973	1864	1757	1047	810	629
ENSG00000164008	45	52	41	50	55	90	42	86	70	64	51	83	79	45	49
ENSG00000283580	0	1	3	1	6	3	2	1	2	0	2	0	1	0	0
ENSG00000228452	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ENSG00000274386	17	12	17	16	28	41	52	66	91	75	59	63	23	18	18
ENSG00000177868	174	207	127	248	353	342	126	242	205	223	193	182	284	218	193
ENSG00000164010	179	171	136	247	281	447	96	178	176	138	149	149	348	253	261
ENSG00000228192	29	41	19	35	57	53	8	32	24	20	18	26	40	37	33
ENSG00000164011	210	230	160	243	343	415	107	270	183	182	144	162	280	229	179
ENSG00000233708	1	0	0	1	0	2	1	0	1	0	3	1	2	2	0
ENSG00000237090	1	1	1	3	2	2	0	1	1	0	0	1	2	0	0
ENSG00000225099	0	2	1	0	0	1	0	0	2	2	3	0	2	1	0
ENSG00000117394	8927	9047	6668	13058	16109	20053	9984	19046	17463	15500	16092	15217	13947	10670	8942
ENSG00000284138	2	9	1	5	4	5	1	3	3	4	3	2	2	3	1
ENSG00000227533	9	7	10	34	52	36	26	30	38	39	24	18	49	26	29
ENSG00000283973	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0
ENSG00000207256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186973	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000117395	3102	3140	2261	4211	5136	5737	3056	6304	5171	5296	5269	4428	3894	3544	2869
ENSG00000284410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243710	41	16	27	15	9	11	6	17	12	4	10	5	14	9	9
ENSG00000199240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179178	431	445	315	587	813	798	216	499	385	399	396	324	696	662	467
ENSG00000253313	327	354	234	517	678	757	124	266	240	236	215	222	706	559	419
ENSG00000066056	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000117400	8	9	5	24	8	14	9	18	15	14	10	18	8	21	9
ENSG00000287113	0	0	1	2	1	1	1	1	0	3	1	2	1	1	0
ENSG00000234694	17	13	10	19	35	34	6	16	15	13	2	10	30	18	11
ENSG00000117399	2650	2592	1984	3014	3680	4247	100	212	141	177	180	160	3559	3109	2467
ENSG00000066322	6345	6822	4812	6194	7870	9088	4657	9669	8426	8227	8240	7680	7189	5856	4361
ENSG00000283836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159479	972	935	697	1027	1236	1495	559	1135	1001	930	964	851	1140	882	778
ENSG00000229431	0	2	2	3	0	1	3	2	5	0	1	3	1	2	4
ENSG00000198198	1249	1458	1005	1148	1347	2236	664	1390	1370	1040	1002	1233	1476	985	931
ENSG00000229372	14	12	13	4	8	9	1	3	3	3	2	3	2	4	5
ENSG00000274975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178922	621	570	440	692	893	897	297	597	514	502	501	375	666	672	469
ENSG00000229348	1	5	4	3	2	6	1	1	0	1	2	1	3	0	2
ENSG00000142949	10831	11355	8420	15705	17223	27191	6514	12463	12115	9873	10639	12621	17946	11976	12134
ENSG00000284989	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000066135	848	949	654	820	1000	1345	663	1453	1259	1097	1058	1070	926	618	603
ENSG00000236200	6	7	10	11	22	19	20	43	27	31	20	32	19	11	10
ENSG00000126091	46	51	39	67	62	87	36	98	83	72	59	53	70	50	43
ENSG00000229444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283414	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000233674	0	0	1	0	0	0	0	1	0	2	1	0	0	0	0
ENSG00000283477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224751	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000117407	9	13	4	14	10	17	8	12	6	9	9	6	12	13	9
ENSG00000237950	21	21	14	25	44	45	9	12	18	21	8	19	31	23	21
ENSG00000288573	11	8	3	8	15	15	6	5	10	7	8	8	9	10	10
ENSG00000117408	813	841	609	944	1278	1522	1220	2452	2178	2055	2066	2136	988	789	655
ENSG00000285649	1	1	0	4	5	4	1	2	1	1	0	0	4	3	1
ENSG00000132768	995	991	738	1200	1382	1747	762	1725	1481	1471	1449	1386	1222	1017	878
ENSG00000117410	2024	2011	1487	2977	3946	4245	3852	7945	6955	7134	7351	6249	3081	2691	1846
ENSG00000117411	2224	2128	1700	2378	3001	3416	491	1133	983	922	943	826	2695	2474	1792
ENSG00000159214	527	493	347	711	1029	1033	175	358	251	243	252	240	855	776	535
ENSG00000196517	245	275	244	147	152	227	23	30	35	18	20	40	217	153	115
ENSG00000230615	3	3	7	22	18	18	8	23	29	12	16	12	16	19	9
ENSG00000227163	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000271647	5	9	10	7	15	7	24	22	36	19	18	7	10	17	5
ENSG00000239560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171872	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0
ENSG00000233514	5	3	6	2	8	6	2	2	2	1	3	1	8	3	2
ENSG00000283039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000227994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271329	1	0	1	0	4	1	0	0	0	0	1	2	1	1	1
ENSG00000178028	1013	1024	765	1259	1612	1854	404	778	675	627	628	546	1367	1158	967
ENSG00000117419	1383	1428	1004	2841	3380	3823	1282	2474	2151	2252	2244	1998	3094	2683	1883
ENSG00000233602	1	2	0	1	3	5	0	2	1	1	1	3	2	2	2
ENSG00000199385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187147	1260	1368	971	1679	2131	2409	772	1555	1414	1241	1271	1201	1864	1607	1284
ENSG00000263381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126106	280	283	230	439	593	616	306	628	512	532	524	431	533	470	306
ENSG00000198520	48	57	43	88	98	124	69	156	104	132	107	91	136	126	57
ENSG00000199377	3	8	1	0	1	0	3	0	0	0	0	2	3	0	1
ENSG00000200169	11	4	2	2	5	7	3	0	2	4	2	1	0	0	1
ENSG00000142945	1299	1316	898	1817	2358	2978	29	87	82	80	73	73	2369	1944	1630
ENSG00000225721	14	16	7	8	17	19	9	13	20	8	21	11	21	14	5
ENSG00000142937	15471	16540	11202	22072	30400	32664	13606	27514	23237	22770	23750	18571	25752	22059	16272
ENSG00000264294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200913	25	26	17	19	13	25	8	21	18	14	20	13	20	10	14
ENSG00000202031	5	2	7	7	7	7	2	8	6	10	9	6	7	6	5
ENSG00000207421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234093	3	7	6	7	3	3	2	4	4	0	4	3	5	7	4
ENSG00000142959	4	7	2	12	16	7	7	14	2	3	5	4	16	6	5
ENSG00000173846	819	792	665	607	644	772	403	877	746	649	708	616	711	615	459
ENSG00000188396	16	8	17	17	23	15	3	9	4	6	6	8	13	17	12
ENSG00000222009	80	63	69	73	59	76	84	143	138	139	106	93	79	51	32
ENSG00000117425	19	11	14	21	21	34	14	35	33	20	14	20	9	20	16
ENSG00000202444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226499	16	16	13	18	24	11	14	20	9	13	16	9	37	13	13
ENSG00000070785	455	468	337	690	841	1100	672	1438	1290	1357	1256	1156	738	566	483
ENSG00000253039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229815	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232369	2	1	1	4	0	1	0	4	0	0	1	1	2	0	0
ENSG00000268949	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0
ENSG00000126107	505	568	398	883	1058	1292	833	1671	1510	1413	1405	1417	870	704	564
ENSG00000126088	642	688	472	1288	1805	2004	320	636	519	541	534	479	1530	1319	971
ENSG00000162415	6	11	6	8	20	32	17	24	26	19	16	24	16	11	9
ENSG00000234315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281912	4	10	10	23	11	25	4	19	18	15	14	8	30	24	17
ENSG00000186603	347	316	210	364	410	463	44	101	74	88	98	79	433	348	286
ENSG00000132781	56	65	34	50	95	108	21	45	44	30	30	42	80	37	43
ENSG00000288208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132773	351	359	255	370	512	562	96	212	181	136	130	147	563	408	332
ENSG00000070759	105	109	65	107	144	185	130	201	205	181	179	177	119	109	72
ENSG00000236872	0	0	0	0	2	1	0	0	1	0	1	0	1	1	0
ENSG00000280670	84	95	70	110	169	259	113	215	173	191	166	185	162	108	95
ENSG00000132763	205	242	171	326	338	548	37	87	62	67	69	70	394	281	241
ENSG00000117450	10625	11193	7743	18595	23875	29683	18438	37341	32297	34868	32878	29142	21452	17018	14717
ENSG00000234379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117448	1256	1324	949	1990	2633	2817	1213	2499	2192	2146	2144	1818	2415	1969	1445
ENSG00000281133	0	0	1	1	0	1	0	2	0	1	0	0	2	1	0
ENSG00000280836	0	0	1	3	1	0	0	0	0	0	0	1	0	0	2
ENSG00000132780	3763	4138	2737	4554	5408	7467	1888	3874	3269	3024	2962	2683	5034	4157	3801
ENSG00000281112	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281825	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000159588	110	130	89	119	155	207	97	207	183	160	160	139	134	112	72
ENSG00000159592	2246	2559	1809	2856	3230	5224	1561	2997	2667	2511	2394	2703	3306	2196	2406
ENSG00000225447	0	3	3	1	3	6	1	1	3	2	0	3	3	1	0
ENSG00000234329	5	16	4	2	11	9	3	6	6	4	5	10	11	4	4
ENSG00000159596	466	480	289	756	823	1203	348	748	624	636	510	665	982	600	654
ENSG00000197429	130	148	104	192	220	422	79	139	156	151	125	172	243	138	207
ENSG00000230896	17	16	7	23	40	39	9	20	17	19	17	29	27	23	18
ENSG00000236111	1	3	1	0	1	1	0	3	0	0	0	0	1	2	0
ENSG00000086015	1693	1661	1260	1496	1905	2411	1905	3822	3699	2798	2917	3047	1781	1388	1129
ENSG00000232467	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000117461	642	720	543	379	482	755	292	541	475	500	442	515	501	297	367
ENSG00000278139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226957	0	0	1	0	0	1	0	0	1	2	0	0	0	1	0
ENSG00000233114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227857	1	3	2	7	9	7	3	1	3	12	3	5	6	6	3
ENSG00000117472	747	869	563	1597	2195	2364	202	365	293	363	350	323	2622	2069	1422
ENSG00000250719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000085998	2270	2446	1778	3168	3843	4807	1838	3791	3376	3134	3094	2830	3358	2789	2200
ENSG00000171357	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000085999	464	471	400	394	470	636	11	25	20	17	20	20	419	371	320
ENSG00000132128	1224	1218	926	1605	1948	2494	398	919	733	711	668	699	1963	1497	1243
ENSG00000173660	3150	3523	2262	5122	6467	7141	2674	5264	4447	4866	4656	3996	5663	4526	3837
ENSG00000117481	666	692	501	606	755	1126	279	522	496	434	392	446	773	496	530
ENSG00000225779	0	2	0	2	1	4	0	0	1	0	0	0	1	1	1
ENSG00000117480	429	418	294	521	741	799	335	765	686	616	606	543	608	495	369
ENSG00000232022	10	12	3	8	15	23	2	3	6	4	5	2	9	13	13
ENSG00000224863	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000197587	388	343	227	699	809	1084	12	15	13	15	16	15	959	771	650
ENSG00000282881	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000269956	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000162456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000079277	868	960	654	752	942	1229	994	1956	1813	1635	1461	1599	807	613	588
ENSG00000142961	750	801	628	189	269	293	79	209	163	158	130	112	242	185	164
ENSG00000123472	763	932	544	1040	1379	2000	442	876	777	803	723	655	1429	948	938
ENSG00000233647	1	2	0	0	0	0	2	0	2	0	0	0	0	0	0
ENSG00000186118	0	1	1	3	3	3	2	6	4	7	1	3	4	1	4
ENSG00000228237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159658	2030	2353	1740	2598	2859	5740	1481	2868	2708	2565	2449	3304	3106	1782	2540
ENSG00000236476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142973	7	3	4	7	13	12	0	0	0	0	1	2	6	5	4
ENSG00000154198	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000238145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186377	2	2	0	6	11	14	1	0	0	1	1	0	5	2	6
ENSG00000186160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225154	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225506	7	9	10	19	12	26	3	4	5	6	6	1	20	10	7
ENSG00000162365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225514	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000224805	7	7	3	13	20	13	3	7	8	3	6	2	21	16	14
ENSG00000162366	355	387	279	527	714	637	74	142	140	144	159	124	859	703	488
ENSG00000162367	2	1	1	1	0	0	0	0	0	0	0	0	0	2	0
ENSG00000226252	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123473	1051	1260	764	838	833	1695	42	94	83	86	71	76	1078	639	966
ENSG00000162368	1675	2227	1408	2322	2410	4794	806	1478	1258	1378	1144	1630	2860	1585	2578
ENSG00000225762	2	0	1	3	2	2	0	3	5	4	5	4	3	0	1
ENSG00000186790	0	1	0	2	0	0	0	0	0	0	1	0	2	0	0
ENSG00000237424	45	54	26	55	66	80	20	35	29	25	26	17	73	52	45
ENSG00000186564	31	26	20	25	37	44	7	19	24	21	28	16	34	31	14
ENSG00000271355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269113	14	6	11	8	3	13	0	0	1	0	0	1	6	10	17
ENSG00000223814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226133	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000231413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242267	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117834	0	1	0	5	6	4	0	0	0	0	0	0	10	5	12
ENSG00000272491	1	0	1	1	3	9	0	0	0	1	1	3	2	1	2
ENSG00000279214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132122	25	61	38	82	92	215	48	73	65	46	55	63	99	65	81
ENSG00000224986	0	2	0	1	2	1	1	0	1	0	0	0	0	2	1
ENSG00000206700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235105	1	0	4	0	3	2	1	2	1	2	0	1	0	1	1
ENSG00000223175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186094	1	2	0	0	0	1	0	0	0	0	0	0	0	2	0
ENSG00000287661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162373	0	4	1	6	8	5	0	0	0	0	0	0	12	1	5
ENSG00000286597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162374	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000230828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234080	0	3	4	0	5	0	1	5	3	1	3	0	1	1	1
ENSG00000229316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225671	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000142700	4	4	2	7	2	2	0	0	1	0	2	0	6	2	3
ENSG00000284700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185104	1588	1709	1153	1860	2233	3064	887	1740	1541	1450	1328	1298	2112	1602	1497
ENSG00000225767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230585	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123080	436	511	336	683	882	1126	107	225	204	208	243	200	848	647	551
ENSG00000265538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000275816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213478	4	3	3	2	1	1	0	4	2	4	2	1	1	1	0
ENSG00000203356	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1
ENSG00000123091	1046	1350	991	1308	1300	2950	755	1331	1341	1378	1100	1636	1517	826	1291
ENSG00000233406	12	13	4	13	11	5	2	11	10	4	4	2	15	12	3
ENSG00000236434	0	1	0	0	1	1	0	0	0	0	0	0	1	3	0
ENSG00000085831	360	402	256	639	755	980	19	45	34	35	31	35	936	664	641
ENSG00000261664	2	3	1	8	11	7	0	2	0	0	0	0	9	14	8
ENSG00000085832	813	961	647	963	1008	2037	618	1290	1185	1091	992	1450	1161	604	944
ENSG00000232027	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227070	3	3	0	3	1	3	3	0	1	2	0	3	4	5	2
ENSG00000252032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227742	0	0	0	0	0	0	0	2	2	3	0	0	1	1	0
ENSG00000117859	1378	1824	1093	2063	2326	4034	1037	1925	1752	1585	1615	1862	2518	1547	1888
ENSG00000236973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232846	0	1	0	0	0	1	2	1	0	0	0	2	0	0	0
ENSG00000212624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000078618	4061	4617	3170	4452	5225	8551	2918	5526	5031	4776	4365	4809	5513	3616	4010
ENSG00000266993	4	6	3	4	7	22	5	7	8	9	5	9	10	2	9
ENSG00000272175	0	3	2	2	2	1	2	7	1	1	0	3	2	3	1
ENSG00000283899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230604	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000169213	42	35	17	60	65	130	39	47	72	60	69	83	77	27	51
ENSG00000200839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117862	166	180	128	220	304	397	139	341	296	271	294	329	262	173	179
ENSG00000285839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198841	113	115	97	116	138	185	61	143	131	123	98	83	112	76	101
ENSG00000223390	4	4	3	5	3	6	0	3	3	3	2	1	0	3	1
ENSG00000228369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134717	1199	1460	935	1443	1585	2733	792	1333	1243	1307	1133	1348	1766	1078	1443
ENSG00000157077	328	468	281	463	572	961	172	341	295	239	250	289	572	316	390
ENSG00000241745	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000228407	1	0	0	0	2	1	0	0	0	1	0	1	1	0	2
ENSG00000223429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224255	0	0	3	0	0	1	0	2	0	0	1	0	0	0	0
ENSG00000236004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213735	0	0	1	0	2	0	0	0	0	2	0	0	1	0	0
ENSG00000154222	1660	1638	1201	1490	1743	2254	1197	2387	2258	2048	1959	1918	1643	1206	1036
ENSG00000272100	2	1	0	4	3	1	1	1	0	3	0	1	0	0	0
ENSG00000287078	0	2	2	1	3	4	4	3	1	2	3	2	1	0	0
ENSG00000224680	2	2	0	1	6	2	1	1	2	1	1	2	2	1	2
ENSG00000085840	434	466	311	491	554	875	35	51	32	60	57	36	558	438	437
ENSG00000134748	883	868	620	935	1188	1657	403	761	691	598	608	610	1096	754	840
ENSG00000134744	585	666	481	803	803	1476	355	729	680	602	534	715	972	490	696
ENSG00000272371	0	0	0	4	0	3	0	0	0	0	0	0	0	1	0
ENSG00000236290	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000116157	3	3	1	3	2	5	0	0	1	0	0	0	7	3	2
ENSG00000182183	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000162377	652	718	521	686	708	1200	184	368	312	340	282	329	875	586	701
ENSG00000233664	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0
ENSG00000239640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162378	232	310	184	240	258	670	255	452	444	393	327	548	280	157	271
ENSG00000252018	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
ENSG00000228929	43	61	31	73	102	78	36	68	64	68	59	41	99	49	39
ENSG00000206627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
